timestamp	degree
400704.7224855	-90
400704.8696521	-88.2
400705.0167906	-86.4
400705.1624033	-84.6
400705.3090147	-82.8
400705.4562293	-81.0
400705.6024666	-79.2
400705.7475409	-77.4
400705.8962339	-75.6
400706.0417355	-73.8
400706.1877616	-72.0
400706.3336371	-70.2
400706.4798986	-68.4
400706.6249626	-66.6
400706.7718621	-64.8
400706.9174832	-63.0
400707.0634557	-61.199999999999996
400707.2090511	-59.39999999999999
400707.3553944	-57.599999999999994
400707.5019053	-55.79999999999999
400707.6488272	-53.99999999999999
400707.7958403	-52.19999999999999
400707.9425572	-50.39999999999999
400708.0880536	-48.59999999999999
400708.2345409	-46.79999999999998
400708.3801645	-44.999999999999986
400708.527108	-43.19999999999998
400708.6729946	-41.39999999999998
400708.8192247	-39.59999999999998
400708.9659715	-37.799999999999976
400709.112401	-35.99999999999998
400709.2585906	-34.199999999999974
400709.4050772	-32.39999999999997
400709.5522251	-30.599999999999973
400709.6982142	-28.79999999999997
400709.8454883	-26.99999999999997
400709.9920663	-25.19999999999996
400710.1385277	-23.399999999999963
400710.2849673	-21.599999999999966
400710.4312083	-19.799999999999955
400710.5779526	-17.99999999999997
400710.7243956	-16.199999999999974
400710.8705534	-14.399999999999977
400711.0172979	-12.599999999999994
400711.1631222	-10.799999999999997
400711.3091373	-9.0
400711.455203	-7.200000000000003
400711.6022009	-5.400000000000006
400711.7490583	-3.6000000000000227
400711.8947993	-1.8000000000000256
400712.040755	-2.842170943040401e-14
400712.1877548	1.7999999999999545
400712.3351356	3.5999999999999517
400712.4816496	5.399999999999949
400712.6279911	7.199999999999946
400712.7745779	8.999999999999943
400712.9211053	10.799999999999926
400713.0671385	12.599999999999923
400713.2146503	14.39999999999992
400713.3608511	16.199999999999903
400713.5088978	17.9999999999999
400713.6553239	19.799999999999898
400713.8020852	21.599999999999895
400713.9489534	23.399999999999892
400714.0968763	25.199999999999875
400714.2536842	26.999999999999872
400714.4003803	28.79999999999987
400714.5458371	30.599999999999852
400714.692026	32.39999999999985
400714.838492	34.19999999999985
400714.9854511	35.999999999999844
400715.1317055	37.79999999999984
400715.2779451	39.599999999999824
400715.4238525	41.39999999999981
400715.5693507	43.19999999999982
400715.7158786	44.9999999999998
400715.8634097	46.79999999999981
400716.0089711	48.599999999999795
400716.1554188	50.39999999999978
400716.3017274	52.19999999999979
400716.4505559	53.99999999999977
400716.5970019	55.799999999999784
400716.7432966	57.59999999999977
400716.8893046	59.39999999999975
400717.0361333	61.19999999999976
400717.1832478	62.999999999999744
400717.3408726	64.79999999999973
400717.4878955	66.59999999999974
400717.6344397	68.39999999999972
400717.7805694	70.1999999999997
400717.9281014	71.99999999999972
400718.0742553	73.7999999999997
400718.2214986	75.59999999999971
400718.367921	77.3999999999997
400718.5145168	79.19999999999968
400718.6615038	80.99999999999969
400718.8084477	82.79999999999967
400718.9551037	84.59999999999968
400719.101294	86.39999999999966
400719.2475706	88.19999999999965
400719.3934455	89.99999999999966
400719.5401733	88.19999999999965
400719.6863561	86.39999999999966
400719.8327776	84.59999999999968
400719.978387	82.79999999999967
400720.1239402	80.99999999999969
400720.2708063	79.19999999999968
400720.4158552	77.3999999999997
400720.5618506	75.59999999999971
400720.7079598	73.7999999999997
400720.8535297	71.99999999999972
400720.999307	70.1999999999997
400721.1457396	68.39999999999972
400721.2905977	66.59999999999974
400721.435632	64.79999999999973
400721.5814035	62.999999999999744
400721.7273308	61.19999999999976
400721.8733622	59.39999999999975
400722.0192185	57.59999999999977
400722.1661492	55.799999999999784
400722.3138073	53.99999999999977
400722.4620549	52.19999999999979
400722.6075596	50.39999999999978
400722.7531528	48.599999999999795
400722.9001361	46.79999999999981
400723.0467346	44.9999999999998
400723.1930243	43.19999999999982
400723.3387191	41.39999999999981
400723.4849613	39.599999999999824
400723.6302502	37.79999999999984
400723.7771626	35.999999999999844
400723.9229063	34.19999999999985
400724.0697964	32.39999999999985
400724.2162754	30.599999999999852
400724.3633046	28.79999999999987
