timestamp	degree
388393.7919541	0
388393.9387071	1.8
388394.0851667	3.6
388394.2319988	5.4
388394.379192	7.2
388394.5251257	9.0
388394.6709653	10.799999999999999
388394.8172283	12.6
388394.9628244	14.399999999999999
388395.109336	16.2
388395.2559412	17.999999999999996
388395.4019033	19.799999999999997
388395.5481892	21.599999999999998
388395.6934038	23.400000000000002
388395.8393211	25.200000000000003
388395.9855981	27.000000000000004
388396.1318417	28.800000000000004
388396.2779138	30.60000000000001
388396.4244313	32.400000000000006
388396.5695033	34.20000000000001
388396.7149004	36.00000000000001
388396.86062	37.80000000000001
388397.0060887	39.60000000000001
388397.1517415	41.40000000000001
388397.2978036	43.20000000000002
388397.4445821	45.000000000000014
388397.5907601	46.80000000000002
388397.737286	48.60000000000002
388397.8829936	50.40000000000002
388398.0297103	52.200000000000024
388398.1757431	54.00000000000002
388398.3209798	55.800000000000026
388398.4660754	57.60000000000003
388398.6114796	59.40000000000003
388398.7568306	61.20000000000003
388398.9026898	63.00000000000003
388399.0492338	64.80000000000004
388399.2051649	66.60000000000004
388399.3515467	68.40000000000003
388399.4979265	70.20000000000005
388399.645266	72.00000000000003
388399.7907921	73.80000000000003
388399.9370975	75.60000000000002
388400.083102	77.4
388400.2285859	79.2
388400.3740619	81.0
388400.5390756	82.8
388400.6848796	84.6
388400.8309894	86.39999999999998
388400.9762813	88.19999999999997
388401.1218357	89.99999999999997
388401.2689793	91.79999999999995
388401.4162621	93.59999999999995
388401.5635772	95.39999999999995
388401.7120071	97.19999999999995
388401.8798812	98.99999999999994
388402.0300999	100.79999999999993
388402.1784078	102.59999999999992
388402.3260821	104.39999999999992
388402.4723358	106.1999999999999
388402.6195282	107.9999999999999
388402.7664024	109.7999999999999
388402.9128932	111.5999999999999
388403.059849	113.39999999999989
388403.2074092	115.19999999999987
388403.3537729	116.99999999999987
388403.5005246	118.79999999999987
388403.6472451	120.59999999999985
388403.7947482	122.39999999999985
388403.9403583	124.19999999999985
388404.0860435	125.99999999999984
388404.2322993	127.79999999999984
388404.3783028	129.59999999999982
388404.5242658	131.3999999999998
388404.6700143	133.19999999999982
388404.8160494	134.9999999999998
388404.962663	136.7999999999998
388405.1087412	138.5999999999998
388405.2543422	140.39999999999978
388405.399742	142.1999999999998
388405.5459112	143.99999999999977
388405.6922556	145.79999999999978
388405.8382671	147.59999999999977
388405.9851187	149.39999999999975
388406.1303195	151.19999999999976
388406.2759206	152.99999999999974
388406.4214962	154.79999999999973
388406.5671928	156.59999999999974
388406.7123304	158.39999999999972
388406.8586372	160.1999999999997
388407.0063792	161.99999999999972
388407.1525228	163.7999999999997
388407.2979238	165.5999999999997
388407.4423917	167.3999999999997
388407.588865	169.19999999999968
388407.7350826	170.9999999999997
388407.8807284	172.79999999999967
388408.026336	174.59999999999968
388408.1723444	176.39999999999966
388408.3176928	178.19999999999965
388408.4634368	179.99999999999966
388408.6090404	178.19999999999965
388408.7551087	176.39999999999966
388408.8998974	174.59999999999968
388409.0464808	172.79999999999967
388409.1919348	170.9999999999997
388409.3391921	169.19999999999968
388409.4843086	167.3999999999997
388409.6300446	165.5999999999997
388409.7777717	163.7999999999997
388409.9251769	161.99999999999972
388410.0705058	160.1999999999997
388410.2172006	158.39999999999972
388410.3622815	156.59999999999974
388410.5087841	154.79999999999973
388410.6550691	152.99999999999974
388410.8013753	151.19999999999976
388410.9464468	149.39999999999975
388411.0930529	147.59999999999977
388411.24013	145.79999999999978
388411.3870057	143.99999999999977
388411.5330215	142.1999999999998
388411.6786952	140.39999999999978
388411.8249521	138.5999999999998
388411.9717329	136.7999999999998
388412.1179876	134.9999999999998
388412.2640881	133.19999999999982
388412.409354	131.3999999999998
388412.5556177	129.59999999999982
388412.7024352	127.79999999999984
388412.8498205	125.99999999999984
388412.9954036	124.19999999999985
388413.1412765	122.39999999999985
388413.2871706	120.59999999999985
388413.4343667	118.79999999999987
388413.5805708	116.99999999999987
388413.7266821	115.19999999999987
388413.8722883	113.39999999999989
388414.0178986	111.5999999999999
388414.1647424	109.7999999999999
388414.3102877	107.9999999999999
388414.4565152	106.1999999999999
388414.6018853	104.39999999999992
388414.7479178	102.59999999999992
388414.8948583	100.79999999999993
388415.0417995	98.99999999999994
388415.1872738	97.19999999999995
388415.3322993	95.39999999999995
388415.478224	93.59999999999995
388415.6244351	91.79999999999995
388415.7712319	89.99999999999997
388415.9166326	88.19999999999997
388416.0833091	86.39999999999998
388416.2293995	84.6
388416.3769363	82.8
388416.5225501	81.0
388416.6690475	79.2
388416.8147944	77.4
388416.9616819	75.60000000000002
388417.1084188	73.80000000000003
388417.2642361	72.00000000000003
388417.4210997	70.20000000000003
388417.5682237	68.40000000000003
388417.71523	66.60000000000002
388417.8613241	64.80000000000003
388418.0084536	63.00000000000002
388418.1545108	61.200000000000024
388418.3116411	59.40000000000002
388418.4583181	57.60000000000002
388418.6047481	55.80000000000002
388418.7498755	54.000000000000014
388418.8960222	52.20000000000002
388419.0414332	50.40000000000001
388419.1877329	48.60000000000001
388419.333511	46.80000000000001
388419.479929	45.00000000000001
388419.6264043	43.2
388419.7711373	41.400000000000006
388419.9170525	39.6
388420.0626529	37.800000000000004
388420.2093277	36.0
388420.3560881	34.199999999999996
388420.5013558	32.4
388420.6474262	30.599999999999994
388420.7938138	28.799999999999994
388420.9391061	26.999999999999993
388421.0852991	25.19999999999999
388421.2308113	23.399999999999988
388421.3867424	21.599999999999987
388421.5319861	19.799999999999986
388421.6782096	17.999999999999986
388421.8247332	16.199999999999985
388421.9709335	14.399999999999986
388422.1159142	12.599999999999987
388422.2626141	10.799999999999988
388422.4102305	8.999999999999988
388422.5561448	7.199999999999989
388422.7019442	5.399999999999989
388422.8471821	3.5999999999999885
388422.9933253	1.7999999999999887
