timestamp	degree
399188.8062584	-82.80000000000001
399188.95288	-84.60000000000001
399189.0995545	-86.4
399189.2452468	-88.20000000000002
399189.4750371	-90.00000000000001
399189.703323	-88.20000000000002
399189.8510609	-86.4
399189.9970078	-84.60000000000001
399190.1422617	-82.80000000000001
399190.2883791	-81.00000000000001
399190.434904	-79.20000000000002
399190.5807113	-77.4
399190.7261195	-75.60000000000001
399190.8723686	-73.80000000000001
399191.0191134	-72.00000000000001
399191.1642595	-70.20000000000002
399191.310867	-68.4
399191.4563506	-66.60000000000001
399191.6034806	-64.80000000000001
399191.7486706	-63.00000000000001
399191.8953398	-61.2
399192.0408181	-59.400000000000006
399192.1872491	-57.6
399192.3327346	-55.800000000000004
399192.4792078	-54.0
399192.6245368	-52.199999999999996
399192.7701925	-50.4
399192.9163174	-48.599999999999994
399193.0625396	-46.8
399193.2084205	-44.99999999999999
399193.3549094	-43.19999999999999
399193.5009995	-41.39999999999999
399193.6478757	-39.59999999999999
399193.7935004	-37.79999999999998
399193.939381	-35.999999999999986
399194.0837067	-34.19999999999998
399194.2311597	-32.39999999999998
399194.3790117	-30.59999999999998
399194.5253851	-28.799999999999976
399194.6707878	-26.99999999999998
399194.8167464	-25.199999999999974
399194.9638528	-23.399999999999977
399195.1100869	-21.599999999999966
399195.2548657	-19.79999999999997
399195.4002754	-17.99999999999997
399195.5471475	-16.199999999999974
399195.6938536	-14.399999999999977
399195.8394987	-12.599999999999994
399195.98616	-10.799999999999997
399196.1319826	-9.0
399196.280891	-7.200000000000003
399196.4261767	-5.400000000000006
399196.5717057	-3.6000000000000227
399196.7173986	-1.8000000000000256
399196.8630033	-2.842170943040401e-14
399197.009297	1.7999999999999545
399197.1551264	3.5999999999999517
399197.3011854	5.399999999999949
399197.4475257	7.199999999999946
399197.5934804	8.999999999999943
399197.7398691	10.799999999999926
399197.8858198	12.599999999999923
399198.0323005	14.39999999999992
399198.1775382	16.199999999999903
399198.3245257	17.9999999999999
399198.470486	19.799999999999898
399198.617415	21.599999999999895
399198.7628893	23.399999999999892
399198.9092407	25.199999999999875
399199.0552585	26.999999999999872
399199.201739	28.79999999999987
399199.3491794	30.599999999999852
399199.4959595	32.39999999999985
399199.6514497	34.19999999999985
399199.8091639	35.999999999999844
399199.9553502	37.79999999999984
399200.1028737	39.599999999999824
399200.2492135	41.39999999999981
399200.3957548	43.19999999999982
399200.5413114	44.9999999999998
399200.6971544	46.79999999999981
399200.8419646	48.599999999999795
399200.987955	50.39999999999978
399201.1349333	52.19999999999979
399201.280325	53.99999999999977
399201.4268344	55.799999999999784
399201.5732645	57.59999999999977
399201.7194536	59.39999999999975
399201.8653273	61.19999999999976
399202.0138817	62.999999999999744
399202.1609188	64.79999999999973
399202.3066988	66.59999999999974
399202.4530312	68.39999999999972
399202.5985259	70.1999999999997
399202.7462563	71.99999999999972
399202.8915847	73.7999999999997
399203.0373144	75.59999999999971
399203.1836945	77.3999999999997
399203.3308621	79.19999999999968
399203.4769396	80.99999999999969
399203.6235393	82.79999999999967
399203.7699061	84.59999999999968
399203.9154363	86.39999999999966
399204.0618833	88.19999999999965
399204.2075361	89.99999999999966
399204.3526948	88.19999999999965
399204.4981344	86.39999999999966
399204.6455802	84.59999999999968
399204.792845	82.79999999999967
399204.9395933	80.99999999999969
399205.0854159	79.19999999999968
399205.2320309	77.3999999999997
399205.3794895	75.59999999999971
399205.5253332	73.7999999999997
399205.6710403	71.99999999999972
399205.8166912	70.1999999999997
399205.9631064	68.39999999999972
399206.1086798	66.59999999999974
399206.253859	64.79999999999973
399206.4009756	62.999999999999744
399206.5472756	61.19999999999976
399206.6950674	59.39999999999975
399206.8407882	57.59999999999977
399206.9869774	55.799999999999784
399207.1321284	53.99999999999977
399207.2794953	52.19999999999979
399207.4260787	50.39999999999978
399207.5724229	48.599999999999795
399207.7176867	46.79999999999981
399207.8646753	44.9999999999998
399208.0116199	43.19999999999982
399208.1573509	41.39999999999981
399208.3025317	39.599999999999824
399208.4486139	37.79999999999984
399208.5945263	35.999999999999844
399208.7399863	34.19999999999985
399208.8863939	32.39999999999985
399209.0328537	30.599999999999852
399209.1807557	28.79999999999987
399209.3270926	26.999999999999872
399209.4729518	25.199999999999875
399209.6181177	23.399999999999892
399209.7655181	21.599999999999895
399209.910976	19.799999999999898
399210.0564623	17.9999999999999
399210.2019005	16.199999999999903
399210.3497022	14.39999999999992
399210.49556	12.599999999999923
399210.6427505	10.799999999999926
399210.7886624	8.999999999999943
399210.9363871	7.199999999999946
399211.0824906	5.399999999999949
399211.22998	3.5999999999999517
399211.3751711	1.7999999999999545
399211.5211582	-2.842170943040401e-14
399211.6665742	-1.8000000000000256
399211.8135175	-3.6000000000000227
399211.9588192	-5.400000000000006
399212.1056521	-7.200000000000003
399212.2619165	-9.0
399212.4075535	-10.799999999999997
399212.5542458	-12.599999999999994
399212.7009099	-14.399999999999977
399212.8466912	-16.199999999999974
399212.9916545	-17.99999999999997
399213.1386223	-19.79999999999997
399213.2860914	-21.599999999999966
399213.4313328	-23.399999999999977
399213.5881915	-25.199999999999974
399213.7330005	-26.99999999999998
399213.8795341	-28.799999999999976
399214.0257544	-30.59999999999998
399214.1721554	-32.39999999999998
399214.3187079	-34.19999999999998
399214.4653328	-35.999999999999986
399214.6125246	-37.79999999999998
399214.7596957	-39.59999999999999
399214.9254643	-41.39999999999999
399215.071867	-43.19999999999999
399215.2172708	-44.99999999999999
399215.3640226	-46.8
399215.5097766	-48.599999999999994
399215.6559952	-50.4
399215.8030467	-52.199999999999996
399215.9490347	-54.0
399216.1061664	-55.800000000000004
399216.2632605	-57.6
399216.408543	-59.400000000000006
399216.5541771	-61.2
399216.7004795	-63.00000000000001
399216.8455159	-64.80000000000001
399216.992663	-66.60000000000001
399217.1387379	-68.4
399217.2851662	-70.20000000000002
399217.4316369	-72.00000000000001
399217.5775215	-73.80000000000001
399217.7244406	-75.60000000000001
399217.8699326	-77.4
399218.0148417	-79.20000000000002
399218.171008	-81.00000000000001
399218.31659	-82.80000000000001
399218.4635845	-84.60000000000001
399218.6104305	-86.4
399218.75662	-88.20000000000002
399218.986917	-90.00000000000001
399219.2171819	-88.20000000000002
399219.3647207	-86.4
399219.510161	-84.60000000000001
399219.6565	-82.80000000000001
399219.8022459	-81.00000000000001
399219.9477778	-79.20000000000002
399220.0936945	-77.4
399220.2398817	-75.60000000000001
399220.3865774	-73.80000000000001
399220.5327411	-72.00000000000001
399220.6797571	-70.20000000000002
399220.8270264	-68.4
399220.9726965	-66.60000000000001
399221.1196137	-64.80000000000001
399221.2654985	-63.00000000000001
399221.4139454	-61.2
399221.5605425	-59.400000000000006
399221.7067003	-57.6
399221.8532711	-55.800000000000004
399221.9996533	-54.0
399222.1465999	-52.199999999999996
399222.2936626	-50.4
399222.4398487	-48.599999999999994
399222.5854615	-46.8
399222.731309	-44.99999999999999
399222.8780914	-43.19999999999999
399223.0246627	-41.39999999999999
399223.1686998	-39.59999999999999
399223.314634	-37.79999999999998
399223.4601907	-35.999999999999986
399223.6060009	-34.19999999999998
399223.7521105	-32.39999999999998
399223.897823	-30.59999999999998
399224.0444693	-28.799999999999976
399224.1902881	-26.99999999999998
399224.3363921	-25.199999999999974
399224.4835822	-23.399999999999977
399224.6313803	-21.599999999999966
399224.777232	-19.79999999999997
399224.9232471	-17.99999999999997
399225.069499	-16.199999999999974
399225.216035	-14.399999999999977
399225.3634781	-12.599999999999994
399225.5096193	-10.799999999999997
399225.6555272	-9.0
399225.8019848	-7.200000000000003
399225.9482677	-5.400000000000006
399226.0944035	-3.6000000000000227
399226.2404755	-1.8000000000000256
399226.3882446	-2.842170943040401e-14
399226.5350694	1.7999999999999545
399226.6816271	3.5999999999999517
399226.8274383	5.399999999999949
399226.9739287	7.199999999999946
399227.1200828	8.999999999999943
399227.267207	10.799999999999926
399227.412451	12.599999999999923
399227.5579426	14.39999999999992
399227.7046257	16.199999999999903
399227.8514983	17.9999999999999
399227.9974854	19.799999999999898
399228.1439188	21.599999999999895
399228.2900672	23.399999999999892
399228.435308	25.199999999999875
399228.5820633	26.999999999999872
399228.7294353	28.79999999999987
399228.8741796	30.599999999999852
399229.0199214	32.39999999999985
399229.1660247	34.19999999999985
399229.3118676	35.999999999999844
399229.4679827	37.79999999999984
399229.614309	39.599999999999824
399229.7603271	41.39999999999981
399229.9066526	43.19999999999982
399230.0526418	44.9999999999998
399230.1978973	46.79999999999981
399230.3440465	48.599999999999795
399230.4910447	50.39999999999978
399230.6464889	52.19999999999979
399230.8027689	53.99999999999977
399230.9499551	55.799999999999784
399231.096458	57.59999999999977
399231.2432595	59.39999999999975
399231.3901259	61.19999999999976
399231.5361382	62.999999999999744
399231.6931371	64.79999999999973
399231.8388788	66.59999999999974
399231.9848363	68.39999999999972
399232.1320455	70.1999999999997
399232.2784667	71.99999999999972
399232.424911	73.7999999999997
399232.5716725	75.59999999999971
399232.7181166	77.3999999999997
399232.8646773	79.19999999999968
399233.0111273	80.99999999999969
399233.1575152	82.79999999999967
399233.3035904	84.59999999999968
399233.4503177	86.39999999999966
399233.5972361	88.19999999999965
399233.7436759	89.99999999999966
399233.8897722	88.19999999999965
399234.0362376	86.39999999999966
399234.1825263	84.59999999999968
399234.3294554	82.79999999999967
399234.4754477	80.99999999999969
399234.6217533	79.19999999999968
399234.7670729	77.3999999999997
399234.9134622	75.59999999999971
399235.0599451	73.7999999999997
399235.2048954	71.99999999999972
399235.3503677	70.1999999999997
399235.4972442	68.39999999999972
399235.6447868	66.59999999999974
399235.7895028	64.79999999999973
399235.9349919	62.999999999999744
399236.0814904	61.19999999999976
399236.2280005	59.39999999999975
399236.3744437	57.59999999999977
399236.5216785	55.799999999999784
399236.6685634	53.99999999999977
399236.8146485	52.19999999999979
399236.9614588	50.39999999999978
399237.107384	48.599999999999795
399237.2542806	46.79999999999981
399237.400948	44.9999999999998
399237.5472119	43.19999999999982
399237.6934952	41.39999999999981
399237.8408515	39.599999999999824
399237.9869864	37.79999999999984
399238.1331622	35.999999999999844
399238.2795532	34.19999999999985
399238.4261898	32.39999999999985
399238.5730164	30.599999999999852
399238.7192902	28.79999999999987
399238.8647723	26.999999999999872
399239.0110649	25.199999999999875
399239.1579267	23.399999999999892
399239.3045294	21.599999999999895
399239.4507724	19.799999999999898
399239.5980011	17.9999999999999
399239.7434618	16.199999999999903
399239.8897872	14.39999999999992
399240.0356425	12.599999999999923
399240.1823273	10.799999999999926
399240.3296344	8.999999999999943
399240.4759738	7.199999999999946
399240.620964	5.399999999999949
399240.7672973	3.5999999999999517
399240.91292	1.7999999999999545
399241.0582416	-2.842170943040401e-14
399241.20523	-1.8000000000000256
399241.3514675	-3.6000000000000227
399241.4977527	-5.400000000000006
399241.6445747	-7.200000000000003
399241.7914444	-9.0
399241.9377522	-10.799999999999997
399242.0830925	-12.599999999999994
399242.2311451	-14.399999999999977
399242.3758736	-16.199999999999974
399242.5219568	-17.99999999999997
399242.6686422	-19.79999999999997
399242.8164653	-21.599999999999966
399242.9639533	-23.399999999999977
399243.1105506	-25.199999999999974
399243.2569021	-26.99999999999998
399243.4037793	-28.799999999999976
399243.549634	-30.59999999999998
399243.6966682	-32.39999999999998
399243.8409219	-34.19999999999998
399243.9868989	-35.999999999999986
399244.1428604	-37.79999999999998
399244.3094897	-39.59999999999999
399244.4571007	-41.39999999999999
399244.6043768	-43.19999999999999
399244.7491108	-44.99999999999999
399244.8945194	-46.8
399245.0403297	-48.599999999999994
399245.1863811	-50.4
399245.3341383	-52.199999999999996
399245.4803899	-54.0
399245.6272553	-55.800000000000004
399245.7731843	-57.6
399245.9191418	-59.400000000000006
399246.0656951	-61.2
399246.2120194	-63.00000000000001
399246.3581719	-64.80000000000001
399246.5041122	-66.60000000000001
399246.6498978	-68.4
399246.7959403	-70.20000000000002
399246.9418163	-72.00000000000001
399247.0875124	-73.80000000000001
399247.2428527	-75.60000000000001
399247.3880503	-77.4
399247.5356382	-79.20000000000002
399247.6819289	-81.00000000000001
399247.8284742	-82.80000000000001
399247.9751106	-84.60000000000001
399248.1220423	-86.4
399248.2673281	-88.20000000000002
399248.4965668	-90.00000000000001
399248.725366	-88.20000000000002
399248.8718982	-86.4
399249.0178552	-84.60000000000001
399249.1643157	-82.80000000000001
399249.3105545	-81.00000000000001
399249.4578173	-79.20000000000002
399249.6036355	-77.4
399249.7486199	-75.60000000000001
399249.8953322	-73.80000000000001
399250.0422022	-72.00000000000001
399250.1886779	-70.20000000000002
399250.3343001	-68.4
399250.4807627	-66.60000000000001
399250.6271101	-64.80000000000001
399250.7729297	-63.00000000000001
399250.9188414	-61.2
399251.0644942	-59.400000000000006
399251.2108281	-57.6
399251.3563252	-55.800000000000004
399251.5027196	-54.0
399251.6485929	-52.199999999999996
399251.7942153	-50.4
399251.9398428	-48.599999999999994
399252.0855669	-46.8
399252.2322386	-44.99999999999999
399252.3778916	-43.19999999999999
399252.5235281	-41.39999999999999
399252.669713	-39.59999999999999
399252.8158124	-37.79999999999998
399252.9628339	-35.999999999999986
399253.1094827	-34.19999999999998
399253.2561078	-32.39999999999998
399253.4022437	-30.59999999999998
399253.5491811	-28.799999999999976
399253.6958138	-26.99999999999998
399253.8418797	-25.199999999999974
399253.9891424	-23.399999999999977
399254.1345528	-21.599999999999966
399254.2805086	-19.79999999999997
399254.4282773	-17.99999999999997
399254.5751944	-16.199999999999974
399254.7204595	-14.399999999999977
399254.8663456	-12.599999999999994
399255.0126216	-10.799999999999997
399255.1586849	-9.0
399255.3038114	-7.200000000000003
399255.4498978	-5.400000000000006
399255.5965804	-3.6000000000000227
399255.7420684	-1.8000000000000256
399255.8884591	-2.842170943040401e-14
399256.0346414	1.7999999999999545
399256.1806689	3.5999999999999517
399256.3268816	5.399999999999949
399256.4743663	7.199999999999946
399256.6206325	8.999999999999943
399256.7666188	10.799999999999926
399256.9126126	12.599999999999923
399257.0592159	14.39999999999992
399257.2044287	16.199999999999903
399257.3512299	17.9999999999999
399257.509123	19.799999999999898
399257.6550382	21.599999999999895
399257.8012223	23.399999999999892
399257.9479005	25.199999999999875
399258.093283	26.999999999999872
399258.2395504	28.79999999999987
399258.3855824	30.599999999999852
399258.5321728	32.39999999999985
399258.6783528	34.19999999999985
399258.8354243	35.999999999999844
399258.9807267	37.79999999999984
399259.1272819	39.599999999999824
399259.2729355	41.39999999999981
399259.4201119	43.19999999999982
399259.5658316	44.9999999999998
399259.7127834	46.79999999999981
399259.8596856	48.599999999999795
399260.0048422	50.39999999999978
399260.1599905	52.19999999999979
399260.306113	53.99999999999977
399260.4515741	55.799999999999784
399260.5983506	57.59999999999977
399260.7440618	59.39999999999975
399260.891259	61.19999999999976
399261.0378395	62.999999999999744
399261.1839908	64.79999999999973
399261.3299069	66.59999999999974
399261.4871391	68.39999999999972
399261.6319669	70.1999999999997
399261.779059	71.99999999999972
399261.9240816	73.7999999999997
399262.0706753	75.59999999999971
399262.216709	77.3999999999997
399262.3644454	79.19999999999968
399262.5101002	80.99999999999969
399262.6558368	82.79999999999967
399262.822404	84.59999999999968
399262.9689412	86.39999999999966
399263.1137192	88.19999999999965
399263.2605155	89.99999999999966
399263.4074992	88.19999999999965
399263.5542844	86.39999999999966
399263.7003005	84.59999999999968
399263.8469806	82.79999999999967
399263.9925105	80.99999999999969
399264.1486531	79.19999999999968
399264.2951829	77.3999999999997
399264.4420184	75.59999999999971
399264.5879508	73.7999999999997
399264.7342516	71.99999999999972
399264.8809072	70.1999999999997
399265.0263595	68.39999999999972
399265.1720863	66.59999999999974
399265.3180533	64.79999999999973
399265.4728706	62.999999999999744
399265.6200102	61.19999999999976
399265.766387	59.39999999999975
399265.9139463	57.59999999999977
399266.0614012	55.799999999999784
399266.2069973	53.99999999999977
399266.3535819	52.19999999999979
399266.5011193	50.39999999999978
399266.6574074	48.599999999999795
399266.8137629	46.79999999999981
399266.9595402	44.9999999999998
399267.1051453	43.19999999999982
